,FloodYr1,FloodYr2,FloodYr3,FloodYr4,FloodYr5,FloodYr6,FloodYr7,FloodYr8,FloodYr9,FloodYr10
2547,56204.05194,89758.40742,60224.19174,74967.32669,125342.0543,53922.36246,56937.42393,58970.95906,52875.18662,78693.89748
2548,44123.39731,64927.90518,53209.32794,89946.07011,116397.7117,76834.99231,49204.61051,90490.99103,52852.91287,95793.28595
2549,469789.4573,60717.96523,128144.3119,53978.33706,151669.1601,150402.8173,498698.6878,65625.52731,53999.48957,931905.9083
2550,45766.71702,55202.94252,99495.31185,47635.8921,124183.2326,53981.91088,61450.48582,79059.34096,52209.91294,82233.77088
2551,48857.07766,57995.85301,365165.4202,47680.33546,73887.01121,96176.56681,66037.97547,49607.25353,52180.66758,51338.25717
2552,404144.191,84988.7386,254550.5022,63806.48696,100778.3179,720780.1771,315916.1528,64034.80721,204659.889,61514.68741
2553,67416.0632,303314.5654,46660.6895,50339.7861,188146.3111,56804.28011,149484.7286,68595.92072,148999.8,70486.45412
2554,57526.3988,50165.33265,60725.85063,343032.591,84749.16427,70368.19424,56790.2321,58668.61175,55062.72628,109792.782
2555,55353.24102,100700.4786,69026.18521,132080.1082,183168.2562,140354.2807,72725.08701,47534.174,80812.64024,325828.1574
2556,58076.09402,46501.69224,53174.38119,53485.95178,50496.47476,72080.51599,492224.8424,58796.68528,800473.9324,53198.36399
2557,94597.79331,766119.9649,71433.92862,83002.95827,76331.52082,125045.2331,49164.21871,230110.3224,48631.44486,48258.31128
2558,67298.39967,47908.23048,172450.1066,55479.37008,64072.64325,185272.9685,500278.2545,46942.37009,55260.54742,56935.07972
2559,84887.39801,52848.34451,55459.51326,106987.491,74381.67487,91784.95383,355368.8313,53706.79929,1577514.483,216646.1729
2560,50728.2933,303320.077,52987.56157,113322.2558,127126.154,294524.3198,156968.3721,58425.4447,47551.26666,49386.13082
2561,193754.8169,66849.28569,104550.8453,55613.08292,110869.6345,63288.25721,680154.885,154833.4384,98592.64497,37596.64072
2562,57197.51494,52812.89255,58377.27475,104249.0403,66254.12428,205002.4198,328504.337,97392.35562,246871.051,48888.71689
2563,388653.6683,548140.2469,327586.3831,89428.06768,192977.6841,75779.49516,78461.19678,67193.83842,105932.0425,76869.10101
2564,63356.32249,66305.06006,188724.9399,214512.2476,184776.9886,70864.30695,124899.5566,152103.3062,70680.06562,167039.0476
2565,43362.7792,61156.15942,309133.9441,82947.22254,50865.77186,51195.84943,86144.70806,57771.4187,50832.61159,95164.17046
2566,86966.17768,290264.83,339409.7894,174203.0056,144347.5517,49341.53422,114304.382,57207.92995,65607.86898,242664.1555
2567,53139.24892,144364.7861,227510.3868,53694.65335,167932.0584,74149.82242,66693.60016,156532.7579,658876.5861,128520.2028
2568,169090.2016,48053.57265,54434.59182,241911.295,1176555.913,175987.72,57873.13574,371807.6539,135414.0376,53362.06029
2569,78447.9414,106192.6655,60423.70451,48992.15439,51799.07357,57047.64931,811646.4932,55690.68905,111969.1883,158253.7306
2570,79910.06219,206234.5802,47499.6859,82077.7853,43610.5304,130407.1556,43211.39311,131214.8964,97800.93118,46756.40919
2571,93817.22408,46028.6663,48359.68521,94236.14663,321614.8634,923796.3477,71393.52289,146139.6175,998306.9594,311437.6779
2572,46481.81141,77357.87697,81503.06954,48539.10229,88254.88505,67464.0248,221763.7025,105273.303,49281.69376,118903.3
2573,107441.1377,133946.6082,53856.57367,216109.4763,157381.202,67947.91737,174296.9543,64026.65767,112780.632,52038.55331
2574,80944.34461,64838.76379,63542.38219,54292.2306,64771.88489,48744.49947,3800501.48,106821.3414,150764.4168,51466.91548
2575,69198.57945,81449.56205,51651.90111,50942.08869,92351.83082,65158.45418,50538.6242,103052.7279,1053847.174,195906.392
2576,52324.75786,66851.51139,46370.95169,82433.28132,71423.59221,62785.58247,60999.84362,103658.6396,608191.7398,116722.2025
2577,73030.30424,208115.6718,52370.47655,83876.68266,491910.3915,47550.14802,61559.17637,63701.72468,122212.4674,59063.83652
2578,160031.7872,218813.2287,309241.2325,41743.27548,59557.42215,53658.55331,91602.11965,323496.4789,369905.8243,34692.9924
2579,67215.7923,74347.10404,75084.40862,49668.24275,69814.01197,115112.9565,62386.74903,97031.55252,157378.619,61172.96118
2580,66348.51277,51853.29477,132419.699,37982.65481,51902.57927,52610.71605,219873.524,62360.88307,95685.1939,780644.2672
2581,53912.97962,112281.4926,302880.5396,197256.4971,130206.3178,91918.71409,103481.7143,91148.07676,45969.00202,132881.6109
2582,128110.4632,62349.66629,68982.23932,69476.83574,100326.516,93271.10637,292581.0116,220980.5784,53568.7407,72196.74566
2583,147063.2313,140703.391,53612.26016,46299.0662,58242.33256,146872.4844,67834.09207,98997.58419,76483.05812,235462.2445
2584,48214.84356,51310.99353,126527.631,53446.32498,69688.62448,81970.34801,41975.53864,114769.4915,471023.0646,86570.66188
2585,178879.0057,57495.92519,52277.80967,66674.59182,44281.37152,74502.59185,102859.482,45136.66557,60823.88764,78017.83813
2586,185461.4299,47801.47816,118618.6523,192114.8984,74726.18098,49884.85361,53364.44526,55175.04201,80771.53231,54050.39913
2587,69711.60921,1577028.874,56058.785,59521.70731,124874.6247,84751.40298,48609.1145,53658.41384,54687.44451,86897.57777
2588,522264.4903,1112564.057,52817.6876,45796.40157,49237.24975,81044.64059,89830.43875,50744.64962,59408.34577,52723.43324
2589,52058.74525,119512.2455,60220.06076,122766.3639,146150.5076,133887.8132,84131.76913,76051.42287,92970.56875,175137.0469
2590,70250.46819,80847.18078,57588.5315,345033.997,53644.51132,89304.61015,55507.99099,51352.95245,93722.92212,116659.8569
2591,194750.8042,89656.75501,59917.71467,56459.49331,74956.30557,67592.81781,113284.2797,70564.24278,98827.67942,136119.7015
2592,143601.2658,58994.15208,67550.17834,58076.06463,65276.8443,49846.58733,55381.44964,471951.5344,82614.89731,98922.8007
2593,44060.79595,671153.8307,55401.76014,142233.6655,57933.53673,51895.42212,63688.20256,645575.4507,154159.6286,96778.70363
2594,248005.842,70581.6122,78821.20879,52832.2022,55678.8746,56731.66455,48271.61098,635825.283,98464.876,124665.9287
2595,74952.06565,53327.01308,53244.17026,68575.40667,56547.57454,131390.5629,60335.29098,75462.93503,60465.24129,58858.61759
2596,49328.11024,51396.66782,100103.8456,61292.96184,54331.47909,53810.15255,85851.69905,52199.62419,50592.60342,57734.12429
2597,48135.26787,204283.6516,79781.56361,54137.54886,44826.56039,60999.84998,56426.01146,218761.5785,199782.8748,87590.28413
2598,276737.4297,57510.68868,74148.18981,35750.66673,74250.64276,200948.7736,58364.40588,72359.59314,87688.04184,152004.2751
2599,72103.19775,80439.80284,41249.28249,101338.4402,48076.99371,98946.42935,191962.6895,44711.25528,37909.54341,93526.41387
2600,47022.06063,60351.50661,112142.3678,78835.01968,197620.6498,45851.75011,49653.5489,50178.77887,65972.7375,139794.9166
2601,39398.66111,769311.5667,47952.18604,49477.83647,150222.2645,50833.67505,126163.7629,345928.4476,64032.03391,77192.88968
2602,143619.3584,77388.0717,69184.95295,71677.10014,177063.2663,43990.1682,90420.64884,49960.5732,192364.3798,45139.03437
2603,82613.32671,47590.08452,218222.4672,117807.903,163989.4091,57144.37552,71753.24233,111369.6532,63560.5505,45157.26211
2604,88517.36597,70902.88941,438625.3556,81674.54087,47332.53522,46808.05367,211884.4547,83543.94162,163771.9861,54245.76137
2605,62911.44086,75398.18527,66142.96189,109821.0871,53647.78626,70157.07726,54218.42288,48101.92401,267492.6675,61190.64483
2606,81101.78767,92724.85731,165559.5882,115895.3924,71189.6817,58994.02121,106252.6432,89529.17842,64040.4245,64894.07697
2607,57351.81767,50843.8093,54312.10754,84959.23064,74971.68554,46365.99094,47851.87948,53140.97631,49959.36106,86227.06942
2608,58503.36696,174360.3124,52182.60021,99697.0134,160023.0186,47386.79593,60283.71373,49999.42066,172133.3691,696210.1266
2609,115162.1157,61615.64913,68553.12056,51760.74692,36644.40688,187500.4431,724576.2273,50144.55,157512.3451,124631.6485
2610,174449.5099,247855.9366,50455.96163,48864.47872,70828.46331,136184.0243,163318.927,59528.83404,75947.02314,66618.57082
2611,47272.60839,121146.9352,120426.9803,39362.05382,62325.38817,73780.43428,122874.5855,52787.70653,44638.29886,99839.96551
2612,96423.34436,540342.5918,54103.11295,51817.46978,107858.4753,102052.0326,54664.87883,51742.19037,250101.0284,138362.0628
2613,45788.28526,71542.2814,65845.6414,127466.65,79609.6834,81154.56135,66721.38105,771381.5731,134148.8407,104040.2742
2614,217046.1709,82283.58986,90851.22367,54495.91051,89532.31117,112670.0508,74412.47552,140183.4218,56670.7379,76265.94921
2615,77255.07274,217687.2088,165197.0671,111260.0515,73003.97995,52937.76267,52123.79669,102015.2797,145656.8011,112171.8963
2616,158848.2025,118230.2319,71206.38988,79200.47868,71729.05424,64417.79926,93440.58548,66888.37795,124933.1882,77305.51567
2617,165963.2099,82935.50841,271541.9173,189792.2281,65123.98891,50164.33954,50697.59876,46622.22522,81970.51003,347174.0027
2618,128700.3692,3952934.609,689377.8323,2764570.421,45199.70096,46493.89892,55688.14913,81286.96756,151142.9311,48382.02023
2619,237374.6469,210087.5875,96217.04475,73758.91256,53432.88507,57460.45131,106663.6022,322785.3839,163984.2348,48927.24327
2620,60419.58123,56258.36727,74929.21584,56569.16673,64957.06907,51148.72617,72296.52569,233633.7213,58792.99162,80366.04958
2621,97768.0049,63673.96041,308390.8104,50463.92268,121941.4498,45939.89098,1282159.3,224456.9197,82202.54932,95382.77476
2622,139935.1468,47858.1271,85476.48026,52305.30774,57632.02296,50930.38849,53940.12883,139771.0833,216524.47,518149.382
2623,108089.3045,61780.35744,67407.46743,57180.19715,1180766.063,560977.8294,92134.51222,81102.0977,55357.18363,49278.36635
2624,64329.66904,72049.1754,75075.80422,79716.5988,47869.47642,61316.48692,43932.11862,110129.209,52348.43326,53363.2114
2625,59420.09359,48278.89948,78235.21906,114443.0957,235444.579,133737.1479,143615.1946,64978.89051,53674.67815,88195.60512
2626,66553.44068,366469.9044,80260.75602,64224.62274,57861.20306,94785.66038,64089.66799,131121.8072,73656.7786,50172.61244
2627,46194.93528,54087.80786,110649.6427,99036.74544,90296.46807,52983.89986,51954.47927,47792.25875,168054.5168,67346.24566
2628,51886.25034,45815.06109,49013.35336,90307.13433,116221.4077,68738.85703,51092.7953,133396.7876,77423.12381,851984.5108
2629,48292.34924,123881.6597,46815.41528,151877.3763,964545.5524,122462.2467,112121.5273,401466.9411,69585.89423,104682.0467
2630,242042.2099,86244.83091,50236.00686,43510.36983,56743.96926,65343.82086,111625.8066,84584.99308,50964.94092,55343.26427
2631,114866.7947,52536.5622,64003.00405,44626.7006,123781.4655,57912.57168,196069.1412,56852.5356,68496.15313,49001.97588
2632,67467.93638,140099.2781,300056.9236,105733.4701,55010.29922,204853.8844,84590.25289,75895.52963,659156.5762,62996.09334
2633,56791.71339,99217.41436,51738.43217,77239.5583,42007.46063,68318.14185,48617.56127,362920.1075,70380.99253,47677.71056
2634,52983.59674,213500.2478,48731.46936,100494.0868,125840.4369,191596.6829,374462.8267,110858.687,73580.79764,307421.1501
2635,52785.61514,106977.0999,136034.8862,53590.38468,53741.64329,77007.64717,48461.0894,50377.3964,69905.32333,49399.48696
2636,325594.5614,49237.47203,54983.81107,66235.75581,55615.73509,126788.8289,107530.2561,80283.07647,294979.9468,127562.0014
2637,51824.24818,61599.23296,76186.83908,134564.6224,57293.02927,413463.4944,59836.93991,284103.6909,168281.5963,122510.7839
2638,44750.49167,74096.67042,99617.18905,120052.8055,52145.49218,57066.01046,272266.4111,236884.1561,47738.9923,142446.4637
2639,90208.38936,79122.18604,60183.66545,130267.9779,58791.72391,62868.54817,45108.22249,93740.81112,57104.58922,93097.12296
2640,353756.0671,61335.81571,47272.78324,406408.3485,749418.0161,105745.0907,68524.216,52832.17167,53969.08893,68737.88469
2641,64622.7721,72893.46835,142213.4875,63915.50535,61964.85224,47129.61737,177651.8257,69078.86042,78204.10101,63146.01412
2642,137675.5041,58082.50112,75454.58868,119610.856,228443.9632,78746.63101,142220.6954,53274.21512,143950.9229,60555.15838
2643,56032.45029,380265.7051,64718.85943,251841.8402,754203.6064,364431.5475,183150.9929,55714.72251,69790.04573,302101.7169
2644,281826.8559,166451.1443,76227.70847,67978.11717,57904.50567,208640.7621,98483.31031,134827.9316,110068.3393,53821.45381
2645,57577.23162,1134894.727,662315.5118,110447.3265,63298.94536,246267.9724,43845.89714,61239.62711,61314.66009,384562.9197
2646,327383.8886,79044.79156,59931.81104,814779.1869,50209.11959,53484.36009,421625.2057,80865.12974,50255.52066,56474.41978
2647,47350.02259,58436.36983,46931.61341,41107.36782,180031.942,71011.72942,117526.4637,115829.6017,59829.39535,64942.55862
2648,121402.5561,77210.0506,55545.35876,112636.4745,61322.33941,63536.21404,187222.3778,46022.7499,60591.29823,107828.3742
2649,68402.7149,82278.35595,75190.92256,47809.87689,75994.70362,68296.50305,53672.28755,72434.9327,71883.01964,58838.04478
2650,45762.0288,76024.93799,171853.6721,44192.81088,86817.46719,45581.95504,246062.2951,67326.92198,116050.6504,47244.29921
2651,73449.25196,86396.213,44959.9902,3914291.658,54057.87828,56240.90297,52153.47769,61953.37811,201951.3762,66743.63124
2652,47244.23775,46609.64185,43122.80431,37121.80426,209229.6753,171230.6829,47481.75037,2250287.083,253972.5486,161397.9918
2653,60372.44679,46536.16898,50083.53334,57512.92259,84010.24543,158970.9907,50556.16351,58064.8712,81471.01042,206526.1494
2654,51756.01174,109551.963,56091.18947,58137.15573,405853.1674,51121.52165,68647.1731,124994.0827,66657.41241,100460.2015
2655,70717.80173,67403.94231,75871.70245,224455.6823,41173.39012,70734.73146,567333.7192,660436.5839,54914.53079,55470.41802
2656,49376.72399,61598.63591,40264.22878,155840.8235,54657.75258,66357.13727,87099.27143,54562.116,53629.61094,77799.37258
2657,60583.84262,52328.72155,60561.96278,75394.14123,157443.3554,67994.88222,86746.22488,83170.51018,130728.7931,44914.38751
2658,53278.55532,46263.86934,65103.66418,73171.93809,181468.0739,59230.47532,58491.60536,67601.11375,94075.54516,56068.96899
2659,53383.70499,60619.53445,60892.99291,60907.94837,48505.70671,77993.39206,86679.14922,136871.1475,96003.90465,51458.63741
2660,82751.2187,124957.8556,82244.13364,75363.67445,67518.23754,113423.1135,50068.73728,342105.399,74932.55009,52730.22615
2661,67551.27964,199208.063,159481.9621,150518.3613,404359.4182,46023.47045,122819.8468,449613.8961,187611.6932,76895.61612
2662,68249.16358,118240.4233,104126.2916,918121.8237,68525.08923,1383810.882,58353.94602,157995.0351,57770.5044,44849.89584
2663,76074.36039,60103.24829,93925.80191,201374.1453,51683.43977,70555.03892,46907.6108,51405.19008,46518.20681,130558.1601
2664,53582.99267,49659.53833,77623.04723,86482.96204,60738.83849,99054.28226,151901.6878,181936.1107,88695.85987,92892.78869
2665,42533.593,65688.95498,54617.75033,84883.5575,89952.07899,103633.5827,102019.1354,49529.41874,130403.7548,40991.22517
2666,250196.4777,46262.65171,48248.65454,92710.96849,80511.96723,58510.13547,50726.48233,75968.96182,167269.93,154374.4754
2667,45505.03098,53737.73426,124848.6839,342842.9506,68197.33883,65398.3017,69326.12112,198292.2009,47668.9978,102399.4135
2668,177906.2118,59680.16614,97782.08764,45675.99122,51927.90885,135632.8575,136052.3464,103132.091,47529.38094,128068.5128
2669,242985.2325,50457.40643,57294.02398,54988.17774,55092.08162,70697.61773,217566.9434,176947.0089,65121.63539,52202.0801
2670,103814.2789,68132.32706,146966.7184,8180849.472,65490.0302,196862.8702,115123.5582,75265.96556,67823.56467,62470.06813
2671,245348.9127,341654.7609,111087.7307,117867.4781,74903.21051,72549.82476,275365.1657,87950.758,104779.2894,223788.6688
2672,56314.74395,185114.1857,96907.74567,48698.206,103157.4457,51929.66089,53773.39531,75022.57047,389698.2726,80645.15702
2673,76527.62317,102266.1861,192794.2847,49107.66166,61909.82741,134717.8756,117966.4194,160007.2114,52272.87258,47813.97979
2674,168424.9519,68165.53776,61046.22663,53672.50356,46055.91236,107805.8246,48778.95559,62175.35693,68139.95058,52919.45639
2675,69728.75779,112222.7307,321878.0261,115132.4041,71214.54728,144430.0635,231300.1346,216276.1917,52171.08353,73479.01271
2676,82395.56556,64849.86938,46704.80472,177346.8473,303980.9037,69721.22262,139575.9626,67574.25543,60604.86239,50162.92712
2677,48256.72365,127723.7444,54616.4085,58287.81431,65636.15291,67431.48537,48801.98466,1086117.32,324547.2075,52232.11212
2678,59234.19665,92356.75857,56677.85111,111119.0201,80812.32593,277474.017,65279.87022,69111.76398,70836.24486,62248.64663
2679,75510.24944,49945.88789,70473.88408,103295.5577,74530.01939,76342.61132,139720.3975,56755.92737,49052.07171,53749.47918
2680,179558.9126,99934.9504,146598.479,104959.7219,137385.877,68048.29999,59900.88737,567557.1167,59245.45804,562287.5461
2681,58749.72542,49949.80283,299348.1266,78336.23925,99767.51141,64872.38754,45883.92403,53596.81183,280965.4452,51218.12144
2682,44716.07789,74281.00989,199756.71,57400.14625,80723.69914,99278.62849,61377.35717,67554.10436,57807.78912,56249.28321
2683,58617.11068,62040.76153,138219.7854,60648.3503,48937.82541,55669.56633,161805.6661,298305.1826,46859.31062,234111.05
2684,362769.3446,60676.5824,59164.2908,171047.6055,65125.01606,70951.55205,127768.003,60275.16996,68433.83852,87839.5576
2685,121142.5708,52101.58705,47770.56885,482199.0724,95756.47744,164525.9339,102370.3104,71027.65474,150545.5822,61400.64338
2686,70541.72243,1838804.421,92915.71603,56960.04751,68249.89301,156234.3694,102831.3759,142631.1491,59991.22188,80383.64032
2687,52721.95493,62611.68496,197056.3689,120661.1031,80505.87975,51773.4402,60278.00336,171498.5733,75669.99163,54477.50099
2688,122014.1151,89776.23543,166890.5409,74589.91339,53403.49197,90110.34392,86577.89845,156751.6568,125611.2003,69833.46128
